link_id,feature_id,layer_id,feature_name_ar,facility_type,image_id,source_relative_path,current_role,file_exists,image_readable,technical_quality,master_image_id,duplicate_group_id,match_basis,visual_review_status,rights_status,recommended_action,manual_review_required,notes
B2-LINK-00706,LY-HOT-000408,hotels,جواهر العاصمة للشقق الفندقية,hostel,IMG-1841627598673B86,assets/images/hotels/hotels-LY-HOTELS-00408-01.webp,gallery,true,true,thumbnail_only,IMG-4EC27B635DB76293,DUP-00437,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00707,LY-HOT-000408,hotels,جواهر العاصمة للشقق الفندقية,hostel,IMG-4DA0C33B0B055D7F,assets/images/hotels/hotels-LY-HOTELS-00408-02.webp,gallery,true,true,thumbnail_only,IMG-E0149A4F0806176E,DUP-01316,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00708,LY-HOT-000408,hotels,جواهر العاصمة للشقق الفندقية,hostel,IMG-8C1B0B14F88E3ED7,assets/images/hotels/hotels-LY-HOTELS-00408-03.webp,gallery,true,true,thumbnail_only,IMG-717119BDEF3503A1,DUP-00155,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00709,LY-HOT-000408,hotels,جواهر العاصمة للشقق الفندقية,hostel,IMG-FBC6778F5C3BB977,assets/images/hotels/hotels-LY-HOTELS-00408-04.webp,gallery,true,true,thumbnail_only,IMG-CD469CC2B72490A6,DUP-01363,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00710,LY-HOT-000408,hotels,جواهر العاصمة للشقق الفندقية,hostel,IMG-1958152E5BB5393D,assets/images/hotels/hotels-LY-HOTELS-00408-05.webp,gallery,true,true,thumbnail_only,IMG-FDB2E8A72D620EDF,DUP-00385,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00711,LY-HOT-000409,hotels,جولايا للشقق الفندقية,apartment_hotel,IMG-DE13875E15FF98C7,assets/images/hotels/hotels-LY-HOTELS-00409-01.webp,gallery,true,true,thumbnail_only,IMG-491C686DB6D65DE4,DUP-01066,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00712,LY-HOT-000409,hotels,جولايا للشقق الفندقية,apartment_hotel,IMG-0F24EC6A65928E5D,assets/images/hotels/hotels-LY-HOTELS-00409-02.webp,gallery,true,true,thumbnail_only,IMG-B94C269965784C2F,DUP-00402,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00713,LY-HOT-000409,hotels,جولايا للشقق الفندقية,apartment_hotel,IMG-376AB75F7E626DF1,assets/images/hotels/hotels-LY-HOTELS-00409-03.webp,gallery,true,true,thumbnail_only,IMG-89A60A674E6B3F9F,DUP-00500,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00714,LY-HOT-000409,hotels,جولايا للشقق الفندقية,apartment_hotel,IMG-AEC06F4EDA522C4A,assets/images/hotels/hotels-LY-HOTELS-00409-04.webp,gallery,true,true,thumbnail_only,IMG-703FF1CF74CE8ACC,DUP-01380,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00715,LY-HOT-000409,hotels,جولايا للشقق الفندقية,apartment_hotel,IMG-75AAAAFDD9FC3A4C,assets/images/hotels/hotels-LY-HOTELS-00409-05.webp,gallery,true,true,thumbnail_only,IMG-C5A664B0CE3E6413,DUP-00901,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00716,LY-HOT-000410,hotels,جوهرة السلام للشقق الفندقية,apartment_hotel,IMG-B72D016B90536F00,assets/images/hotels/hotels-LY-HOTELS-00410-01.webp,gallery,true,true,thumbnail_only,IMG-F8219A12DC93F596,DUP-00791,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00717,LY-HOT-000410,hotels,جوهرة السلام للشقق الفندقية,apartment_hotel,IMG-7422015E262194A2,assets/images/hotels/hotels-LY-HOTELS-00410-02.webp,gallery,true,true,thumbnail_only,IMG-D3B634A26B3094F7,DUP-00196,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00718,LY-HOT-000410,hotels,جوهرة السلام للشقق الفندقية,apartment_hotel,IMG-0253F6E7FF54F8AD,assets/images/hotels/hotels-LY-HOTELS-00410-03.webp,gallery,true,true,thumbnail_only,IMG-84A4320A8885FD31,DUP-00596,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00719,LY-HOT-000410,hotels,جوهرة السلام للشقق الفندقية,apartment_hotel,IMG-45D515A1569B0F4F,assets/images/hotels/hotels-LY-HOTELS-00410-04.webp,gallery,true,true,thumbnail_only,IMG-E1F3E3BB5B5E6EDB,DUP-00812,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00720,LY-HOT-000410,hotels,جوهرة السلام للشقق الفندقية,apartment_hotel,IMG-DFE5E35EAA6D9A1A,assets/images/hotels/hotels-LY-HOTELS-00410-05.webp,gallery,true,true,thumbnail_only,IMG-F0F5BC01F32F5E7E,DUP-00512,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00721,LY-HOT-000411,hotels,حدائق المشتل للشقق الفندقية,apartment_hotel,IMG-176798488A35C25B,assets/images/hotels/hotels-LY-HOTELS-00411-01.webp,gallery,true,true,thumbnail_only,IMG-BC60B14A0F88EEA4,DUP-01344,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00722,LY-HOT-000411,hotels,حدائق المشتل للشقق الفندقية,apartment_hotel,IMG-2355D6DC6511BAEB,assets/images/hotels/hotels-LY-HOTELS-00411-02.webp,gallery,true,true,thumbnail_only,IMG-3BEBE85DB68C3579,DUP-01378,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00723,LY-HOT-000411,hotels,حدائق المشتل للشقق الفندقية,apartment_hotel,IMG-3B4A6DF45680481B,assets/images/hotels/hotels-LY-HOTELS-00411-03.webp,gallery,true,true,thumbnail_only,,,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00724,LY-HOT-000411,hotels,حدائق المشتل للشقق الفندقية,apartment_hotel,IMG-724D182068E187CA,assets/images/hotels/hotels-LY-HOTELS-00411-05.webp,gallery,true,true,thumbnail_only,IMG-D973B790118F0830,DUP-01279,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00725,LY-HOT-000411,hotels,حدائق المشتل للشقق الفندقية,apartment_hotel,IMG-E857C39F2FCF4C4D,assets/images/hotels/hotels-LY-HOTELS-00411-06.webp,gallery,true,true,thumbnail_only,IMG-B21E310AD40C5D5A,DUP-00320,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00726,LY-HOT-000412,hotels,دار الضيافة 2 للشقق الفندقية,apartment_hotel,IMG-8C23E869CDE883F2,assets/images/hotels/hotels-LY-HOTELS-00412-01.webp,gallery,true,true,thumbnail_only,,,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00727,LY-HOT-000412,hotels,دار الضيافة 2 للشقق الفندقية,apartment_hotel,IMG-309774B80E56DBD5,assets/images/hotels/hotels-LY-HOTELS-00412-02.webp,gallery,true,true,thumbnail_only,IMG-E7095D97F799D61A,DUP-01413,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00728,LY-HOT-000412,hotels,دار الضيافة 2 للشقق الفندقية,apartment_hotel,IMG-48CE7559F3405758,assets/images/hotels/hotels-LY-HOTELS-00412-03.webp,gallery,true,true,thumbnail_only,IMG-CF6282271BEACDF3,DUP-00881,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00729,LY-HOT-000412,hotels,دار الضيافة 2 للشقق الفندقية,apartment_hotel,IMG-9F88F15C062658CC,assets/images/hotels/hotels-LY-HOTELS-00412-04.webp,gallery,true,true,thumbnail_only,IMG-54176C0902DF300E,DUP-00568,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00730,LY-HOT-000412,hotels,دار الضيافة 2 للشقق الفندقية,apartment_hotel,IMG-0C3CBAEF6FBD76A0,assets/images/hotels/hotels-LY-HOTELS-00412-05.webp,gallery,true,true,thumbnail_only,IMG-B67F9350F986AFE6,DUP-01162,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00731,LY-HOT-000413,hotels,شركة العميد لايجار الشقق الفندقية,apartment_hotel,IMG-FD41C8ED19ACA6CA,assets/images/hotels/hotels-LY-HOTELS-00413-01.webp,gallery,true,true,thumbnail_only,IMG-8DFBD08799490E77,DUP-01343,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00732,LY-HOT-000413,hotels,شركة العميد لايجار الشقق الفندقية,apartment_hotel,IMG-A241335E6A76E3F4,assets/images/hotels/hotels-LY-HOTELS-00413-02.webp,gallery,true,true,thumbnail_only,IMG-7D0D2FB15AA2B714,DUP-01168,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00733,LY-HOT-000413,hotels,شركة العميد لايجار الشقق الفندقية,apartment_hotel,IMG-A83766E0EF60E1D4,assets/images/hotels/hotels-LY-HOTELS-00413-03.webp,gallery,true,true,thumbnail_only,IMG-8013CBCB69B07C1D,DUP-00496,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00734,LY-HOT-000413,hotels,شركة العميد لايجار الشقق الفندقية,apartment_hotel,IMG-A05B06FA49503817,assets/images/hotels/hotels-LY-HOTELS-00413-04.webp,gallery,true,true,thumbnail_only,IMG-B5D10A8588ADAC02,DUP-01386,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00735,LY-HOT-000414,hotels,شقق البرنس,apartment_hotel,IMG-3859DF30E43751C6,assets/images/hotels/hotels-LY-HOTELS-00414-01.webp,gallery,true,true,thumbnail_only,IMG-1A5188ACCF8A12DE,DUP-01293,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00736,LY-HOT-000414,hotels,شقق البرنس,apartment_hotel,IMG-C6CD8118DE92506B,assets/images/hotels/hotels-LY-HOTELS-00414-02.webp,gallery,true,true,thumbnail_only,IMG-4C0A38B00DADA74A,DUP-01058,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00737,LY-HOT-000414,hotels,شقق البرنس,apartment_hotel,IMG-4BA7F62E727F970F,assets/images/hotels/hotels-LY-HOTELS-00414-03.webp,gallery,true,true,thumbnail_only,IMG-DDA3C8B795F92165,DUP-00099,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00738,LY-HOT-000415,hotels,شقق الرواد المفروشة,apartment_hotel,IMG-7053C4C6903C739C,assets/images/hotels/hotels-LY-HOTELS-00415-01.webp,gallery,true,true,thumbnail_only,IMG-7380249A8BF93BA4,DUP-00316,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00739,LY-HOT-000415,hotels,شقق الرواد المفروشة,apartment_hotel,IMG-257636A8AFD955AA,assets/images/hotels/hotels-LY-HOTELS-00415-02.webp,gallery,true,true,thumbnail_only,IMG-A3C42CF2644F6975,DUP-01305,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00740,LY-HOT-000415,hotels,شقق الرواد المفروشة,apartment_hotel,IMG-5E408D879BDAF4B6,assets/images/hotels/hotels-LY-HOTELS-00415-03.webp,gallery,true,true,thumbnail_only,IMG-019EB0930258719A,DUP-01430,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00741,LY-HOT-000416,hotels,شقق فيلا ليبيا الفندقية,apartment_hotel,IMG-7A112E81106A3622,assets/images/hotels/hotels-LY-HOTELS-00416-01.webp,gallery,true,true,thumbnail_only,IMG-51291E43F2B090B3,DUP-01389,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00742,LY-HOT-000416,hotels,شقق فيلا ليبيا الفندقية,apartment_hotel,IMG-9212DA62CF7B523A,assets/images/hotels/hotels-LY-HOTELS-00416-02.webp,gallery,true,true,thumbnail_only,IMG-093F6A0BFA28DFF6,DUP-00764,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00743,LY-HOT-000416,hotels,شقق فيلا ليبيا الفندقية,apartment_hotel,IMG-EF848E524A6C58C3,assets/images/hotels/hotels-LY-HOTELS-00416-03.webp,gallery,true,true,thumbnail_only,IMG-B9B70496410F85BC,DUP-00789,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00744,LY-HOT-000416,hotels,شقق فيلا ليبيا الفندقية,apartment_hotel,IMG-1F3FE3CD4BD890B2,assets/images/hotels/hotels-LY-HOTELS-00416-04.webp,gallery,true,true,thumbnail_only,IMG-C51638DF70F4AD36,DUP-00159,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00745,LY-HOT-000417,hotels,فندق اكاكوس,hostel,IMG-71F0147F76EA876C,assets/images/hotels/hotels-LY-HOTELS-00417-01.webp,gallery,true,true,thumbnail_only,IMG-89E98DEB4DDDEFFE,DUP-00816,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00746,LY-HOT-000417,hotels,فندق اكاكوس,hostel,IMG-44CE50BFD6859406,assets/images/hotels/hotels-LY-HOTELS-00417-02.webp,gallery,true,true,thumbnail_only,,,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00747,LY-HOT-000417,hotels,فندق اكاكوس,hostel,IMG-ACB8783F4B7EB32C,assets/images/hotels/hotels-LY-HOTELS-00417-03.webp,gallery,true,true,thumbnail_only,IMG-5D2E67593827AADB,DUP-00883,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00748,LY-HOT-000418,hotels,فندق الاخوة,hostel,IMG-0369D2CCBFEBB36D,assets/images/hotels/hotels-LY-HOTELS-00418-01.webp,gallery,true,true,thumbnail_only,IMG-FB3E8CA4F7E595E4,DUP-01347,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00749,LY-HOT-000418,hotels,فندق الاخوة,hostel,IMG-C68DC166885589BA,assets/images/hotels/hotels-LY-HOTELS-00418-02.webp,gallery,true,true,thumbnail_only,IMG-E3700232CD1378FB,DUP-01403,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00750,LY-HOT-000418,hotels,فندق الاخوة,hostel,IMG-D303BEBFB6486EA8,assets/images/hotels/hotels-LY-HOTELS-00418-03.webp,gallery,true,true,thumbnail_only,IMG-6EB623C2475E5BC2,DUP-01247,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00751,LY-HOT-000419,hotels,فندق الاصالة,hostel,IMG-DC8036C639747547,assets/images/hotels/hotels-LY-HOTELS-00419-01.webp,gallery,true,true,thumbnail_only,IMG-105BDC6F23C3BD0D,DUP-00167,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00752,LY-HOT-000419,hotels,فندق الاصالة,hostel,IMG-93FBA16F15FDFB5A,assets/images/hotels/hotels-LY-HOTELS-00419-02.webp,gallery,true,true,thumbnail_only,IMG-B3526C9BF5A732BB,DUP-01105,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00753,LY-HOT-000419,hotels,فندق الاصالة,hostel,IMG-24FF2778097599A7,assets/images/hotels/hotels-LY-HOTELS-00419-03.webp,gallery,true,true,thumbnail_only,IMG-54FE9CABF12ADF0F,DUP-00621,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00754,LY-HOT-000421,hotels,فندق البتراء,hostel,IMG-D5C7DDCCE12EA1FE,assets/images/hotels/hotels-LY-HOTELS-00421-01.webp,gallery,true,true,thumbnail_only,IMG-86FE165F8F5ADA77,DUP-00002,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00755,LY-HOT-000421,hotels,فندق البتراء,hostel,IMG-E7501840D930E02B,assets/images/hotels/hotels-LY-HOTELS-00421-02.webp,gallery,true,true,thumbnail_only,,,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00756,LY-HOT-000421,hotels,فندق البتراء,hostel,IMG-16D48238AA9ECE8A,assets/images/hotels/hotels-LY-HOTELS-00421-03.webp,gallery,true,true,thumbnail_only,IMG-1EEBC719836058FC,DUP-00480,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00757,LY-HOT-000421,hotels,فندق البتراء,hostel,IMG-A9F67CAD5B42B38E,assets/images/hotels/hotels-LY-HOTELS-00421-04.webp,gallery,true,true,thumbnail_only,IMG-D21F41807D98CDAA,DUP-00505,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00758,LY-HOT-000423,hotels,فندق البيت الراقي للشقق الفندقية,apartment_hotel,IMG-CEB56CEBA46AE29E,assets/images/hotels/hotels-LY-HOTELS-00423-01.webp,gallery,true,true,thumbnail_only,IMG-DA49C17306783B4F,DUP-00588,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
