duplicate_group_id,image_a_id,image_a_path,image_b_id,image_b_path,sha256_match,perceptual_distance,dimension_relationship,duplicate_classification,recommended_master_image_id,recommended_action,confidence,notes
DUP-00160,IMG-5A6937F8A5E335B8,assets/images/investment/investment-LY-INV-000374-02.png,IMG-8E1D2687C2584EF2,assets/images/investment/investment-LY-INV-000374-02.webp,false,1,same_aspect_different_size,same_image_different_size,IMG-5A6937F8A5E335B8,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00176,IMG-AA24CC8398847974,assets/images/investment/investment-LY-INV-000414-03.png,IMG-50A49CB8C863E355,assets/images/investment/investment-LY-INV-000414-03.webp,false,1,same_aspect_different_size,same_image_different_size,IMG-AA24CC8398847974,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00346,IMG-B9A561315B61B3E5,assets/images/investment/investment-LY-INV-000422-06.png,IMG-C8FB27C6A6BB74F9,assets/images/investment/investment-LY-INV-000422-06.webp,false,1,same_aspect_different_size,same_image_different_size,IMG-B9A561315B61B3E5,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00531,IMG-8A8F3A41A60A836A,assets/images/resorts/resorts-LY-RES-000005-02.png,IMG-295657A1ADCAF136,assets/images/resorts/resorts-LY-RES-000005-02.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-8A8F3A41A60A836A,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00368,IMG-9D352361DDF0872E,assets/images/world-heritage/world-heritage-023-mymaps-a3cf31f18d0d.webp,IMG-903FD0540545F4A1,assets/images/world-heritage/world-heritage-LY-WH-000181-03.png,false,0,same_aspect_different_size,same_image_different_size,IMG-903FD0540545F4A1,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00368,IMG-9D352361DDF0872E,assets/images/world-heritage/world-heritage-023-mymaps-a3cf31f18d0d.webp,IMG-903FD0540545F4A1,assets/media/LIBYA/world-heritage-023-mymaps-a3cf31f18d0d.png,false,0,same_aspect_different_size,same_image_different_size,IMG-903FD0540545F4A1,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00368,IMG-9D352361DDF0872E,assets/images/world-heritage/world-heritage-023-mymaps-a3cf31f18d0d.webp,IMG-903FD0540545F4A1,backup/before-external-media-recovery/assets/images/world-heritage/world-heritage-023-mymaps-a3cf31f18d0d.png,false,0,same_aspect_different_size,same_image_different_size,IMG-903FD0540545F4A1,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00368,IMG-9D352361DDF0872E,assets/images/world-heritage/world-heritage-023-mymaps-a3cf31f18d0d.webp,IMG-903FD0540545F4A1,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-023-mymaps-a3cf31f18d0d.png,false,0,same_aspect_different_size,same_image_different_size,IMG-903FD0540545F4A1,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00785,IMG-31F5F0AD744378DE,assets/images/world-heritage/world-heritage-035-mymaps-bebea63fb2db.webp,IMG-F776061D29DA6F07,assets/images/world-heritage/world-heritage-LY-WH-000187-02.png,false,0,same_aspect_different_size,same_image_different_size,IMG-F776061D29DA6F07,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00785,IMG-31F5F0AD744378DE,assets/images/world-heritage/world-heritage-035-mymaps-bebea63fb2db.webp,IMG-F776061D29DA6F07,assets/media/LIBYA/world-heritage-035-mymaps-bebea63fb2db.png,false,0,same_aspect_different_size,same_image_different_size,IMG-F776061D29DA6F07,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00785,IMG-31F5F0AD744378DE,assets/images/world-heritage/world-heritage-035-mymaps-bebea63fb2db.webp,IMG-F776061D29DA6F07,backup/before-external-media-recovery/assets/images/world-heritage/world-heritage-035-mymaps-bebea63fb2db.png,false,0,same_aspect_different_size,same_image_different_size,IMG-F776061D29DA6F07,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00785,IMG-31F5F0AD744378DE,assets/images/world-heritage/world-heritage-035-mymaps-bebea63fb2db.webp,IMG-F776061D29DA6F07,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-035-mymaps-bebea63fb2db.png,false,0,same_aspect_different_size,same_image_different_size,IMG-F776061D29DA6F07,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00368,IMG-903FD0540545F4A1,assets/images/world-heritage/world-heritage-LY-WH-000181-03.png,IMG-9D352361DDF0872E,assets/images/world-heritage/world-heritage-LY-WH-000181-03.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-903FD0540545F4A1,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00368,IMG-9D352361DDF0872E,assets/images/world-heritage/world-heritage-LY-WH-000181-03.webp,IMG-903FD0540545F4A1,assets/media/LIBYA/world-heritage-023-mymaps-a3cf31f18d0d.png,false,0,same_aspect_different_size,same_image_different_size,IMG-903FD0540545F4A1,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00368,IMG-9D352361DDF0872E,assets/images/world-heritage/world-heritage-LY-WH-000181-03.webp,IMG-903FD0540545F4A1,backup/before-external-media-recovery/assets/images/world-heritage/world-heritage-023-mymaps-a3cf31f18d0d.png,false,0,same_aspect_different_size,same_image_different_size,IMG-903FD0540545F4A1,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
