source_index,source_name,normalized_name,geometry_type,longitude,latitude,centroid_longitude,centroid_latitude,polygon_vertices,geometry_status,description_status,image_url,image_status,style_url,folder,duplicate_name_status,duplicate_geometry_status,xml_recovery_status,notes
149,منتجع ايميليا,منتجعايميليا,Point,22.562225,32.798444,22.562225,32.798444,0,valid,available,https://lh3.googleusercontent.com/umsh/AN6v0v588tpqhGJiZAWeeD3an-eXUlPBCyDHOgp1EgJDPKBkLTLZpKI_DbjKHwj_IHlxqGiJdFFqs5Bd8DmUNuvZDkAT31xgOXgE4aWrBodyiJgE8-WMuYNSwtT84RV4y55nDz2GvLV9VP9XKq9X0ViBOO4kX1qOOaO1LaHvRIdGl0CAO73RI4oVg6rwkR6M_luXoOBJiFOfVy3SH6t2C4u_EgYdydisVxeC9RHui8ZzlafOIdJx02HiX4TDZpSSAv6XGO9ikugsbFxWN5wtWLfLPMlwhxN3VSYP0ymQ7u4dCdFKMgjORBlriAaQeq4-1BoDAA50RKynfxX0EeFaQ7UuZOCYCDAzstf-2EpUKEJQ5p50Foj1-fNjsD5hGnap2YcxkB5A_Kns2rdPmPoHkb-Va-RE1p6QlFC4RkNwOfzKtnmldVNwDnOzQ5pMKh63pX35mjyFHhznws6zEEAMd-LtChFb4zmo2EI0f7MJ_mVSRzs07sDH0qzVpWZv79tNvnmGLnVJklK-n6O6rZFOR4ZKOl6us2MbXW003of_6Jq4Vt0dDoFUmXM9egucfOkK54NT7Lbu9iRsrllUQTuOgjm0ePbPbL6D1UCV6S-FVP6GBg1pjCxuPynlzfqL9-yvRjouuKGTKz6mH5wpvWfeJyWWlQsN0Qkwb_WXy6RkTxxYhSPRDmF1z8_lNgEKgOQJw8A_TNHUqyfIMLgFbNnCmiX43EpBv8C5pA,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
150,منتجع وموتيل الأمان,منتجعوموتيلالامان,Point,21.894339,32.801784,21.894339,32.801784,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5RKZi484DOpwWzhkY600EXkFsoL3m_nMo1sjZxYcryW7_0BKFYBJlWLEWUV9tORozn43joV_PCnanWdi6UE9yC0VHVlgJa8FMxnoA0eJuqKRcOZUx4R7X913oTyKw8Kl8OHEhfIryNvyqIcwaOjdBmVNSij02lS00jeJCqCPhlUlsmtmcE0ENM7CEFbNdLFFrjU1DuZPn5vQS9h8qxm1lRzAtU9HIHUxeUBVZasoekvFnZjwLHxrKLuYQ?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
151,بيوت شباب غدامس,بيوتشبابغدامس,Point,9.4980544,30.1205014,9.4980544,30.1205014,0,valid,available,https://lh3.googleusercontent.com/umsh/AN6v0v6K10aaEHKQQ5vXJAK6M6y4xHGSjGH4eEg-i9IIJQR7CHnja2gHx-xx7qPc3WCRvENpL888scbQFKiseHopoKhn3KvcPZ0dbzXlV62eIqTQ2wDvpb1oVzWNULd9VtP907mJrbHf95TCESG35ptTZjRAOXadR7RSGCXjQvWzjBLtqoZK2DDy2-fGU4WpLmEGGBq6xIJHuTpT0ERLTWJLQdkjh8-mUXe2E0oFWfNEAPGkwrpWwtjIe0feQhzz6HM6NHNerLKXYNfZRkBT4pL_B15Rl6JR20aCPN5jevZ1jYToo1SrG5lvbEqXiBX2B0y27sGTviE36CSosm4ozMsllk2Wnz12nycVsO-8zj0YTF0ABx1lf0CQto-6Xq65BSsSnr_RIc56BFViBXfoV_YXe-3bIIq3L3att4dyJU79w7VMOd3el0Ni0LPB9FWj7Far9fMeMpkXN6tq7M4XjFYBNzt55CE6lzMnTG8IMrPGJWC5tW7ca2SVx2NTaXO8qTw0FG2U3HQLm6P8gXwVXDEvHanB8Pdo5pzTddIWT73GBpjkU58Fyug268aUFdBewKuWPFFVedQuVMx1P1FG2zw_B2gWOL0uNFJhBE91fo-HCw556Zy2jhvgX4qzi--ZjpXyqXDF7S0BEHokexAP5MqsunSdT_xFrnJmNkVxmV5YTEmln4_CWpUN1B5UBqgOgdMxhFK7Z9X5oXxOpmZGsVAhfXdN_oDzkA,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
152,نالوت غدامس فندق باب العز,نالوتغدامسفندقبابالعز,Point,10.9706174,31.8876627,10.9706174,31.8876627,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5dn6jv6Za0-0WJ41Yq24FSFVuUa6Nx-7xn9rLNNkbtUbyQKp_dY_U_VOL2TBnrhugWJlayruXh1G8kY5cx78tKugSuis8-sb0RHy_o07gTucktFR47gGO77oYktaUeiQjnrIYxSvQahAuYyCpnI4311DF895HNz7PZ5v7DB_LfnUUC8S3ljYNBw3X3f7s9Ct8o3lOIbtAiVFTjHLIzsv0AGOIcq_82LmBq_pJ0mQIX_JpPCeEMsyi2HYc?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
153,فندق أبراج الوسطى,فندقابراجالوسطي,Point,16.5549527,31.204718,16.5549527,31.204718,0,valid,available,https://lh3.googleusercontent.com/umsh/AN6v0v5Jqnj9JllemLODXAPbtws2G3hLzuIjBXz7ioQOmozsNDA4IgNTzfOLGrJrqnFgx86GLPevLqygOw4Py4Tpw0hGhH6mN4OOiwRIWSiMTGKEdTrcmSnc7eCoXeHYQNfFwDYA9mTzNnzX6BETKFr32Bfj7_IOu09SytgE7ukHDv-hqfBNMsQlcOTYl-aU4PksquRrcEFuutpWGsN8wLJbdYg9KeMYnffyy9iq_-NcX-dXEfPy2_p6nuYCOlpOWQPUlOoHoQyyaMSN9w7v0t8xAnQS1LNIMnIs8sHw2Bogm2zaDR3xipWXkRqG5PzA18zzAbLIccJnLT9wwfaWlk977FOqSDyVmVPpDADvDl5yt9xuVCZNe52DgOpYgDrYa0HiqVC0Z2WQE4y60cst6mcMInx-m4_TMbK685UvjfJaUVEqJzOZ4-A0igTo6fQzXYzbwfmkLRdlotmWM9eAb36oaBbahk9piIp93cohn2T9lKs02tRMQgc_ZVyYhRmco2RHaMShI-JeVNO2F7yfbh3iDOPeAac8i7VsUAQZkuchPALq9NtWYMwsIcu_Hk6hMd1NIKi8r3I310jAf7zoZRjJnTTlkUIhRTPslAJLLjHLHfu3QUoMUgjdJa6DyDF3q7XS6mFhWCK2KK37dfiC9SAdbPCxGYx5G_G2IoAKT3klF5HB2bPOj5bSNf9zjgDY7wUDSrc4KI9qp5S-jP8gy03W_GFDQwermQ,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
154,فندق طيبة,فندقطيبه,Point,14.421323,27.053601,14.421323,27.053601,0,valid,available,https://lh3.googleusercontent.com/umsh/AN6v0v6XJtvYMFy1C_xQX4-UO5LWquVHR4quuI20GVY67Kq-4uqYW7_UIAlZxLjB457QfNW08o6FB2deZrwMHSepluJK9ojHkvt2jCOMQ86woDqWAc8fywA34-2a8Cub47lS1iIVaJ2OgqpUM11Xgdbvt343KgOmv-qRDWB23PoqAoQARbkea8Zp-VHweoVDEv8azPH_srrKcZDNyadcxUXReakhuJnuPHzq5DHzuqSfIkSJR81Z_PnAv__APMsh1HpNa5m-0YvWL6INLGMDG95ohRuF-mRYKYo3tBTpfX14Pq4XgXlPFqyhsOvD1lSBps65C3svcSNPI0viATOAfWhv_7HxbV6cgz9-sfhbFqHeEFveuM3FnBVQD5Aa5pyA7bewsGxDi1bJN5LOcxAGe_qlWVRP81LqSTZPuly_ervAqpqplYKtHCj9qsdkbA0_TWb3y8JyyViLvyERRmvpjKwBoCAbhRtSA9yiAh6PZ3tXBX13pKs1zBnEHnd5sio8Q3GnIN-0vRh1zRMcByMRZv5czmGLC9nzc_UVdA3QEqyfo3LWjynZPXpOpX9a29lA2u_MlnQ0w5vtxWTbYSpwqHSHx4YfgwMrIkwE8EPRxI10EDDIRk1dZne-bQxpXl3fPjMDp-6mbsJRKMgDN48UlJUwj3WgTW7c1tR0oxgNobeGSNuvCyK_HZWO0SQUnHkhur5klUItLyxVM4ftDVNxWFqZ8VCMjT9sqw,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,duplicate_name,unique,recovered_parser_used,
155,فندق قصر الفيروز,فندققصرالفيروز,Point,13.192323,32.849774,13.192323,32.849774,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6SBejqR1fHwFRAd39ia6-1MBBxURD6CWA7k1rRBejHho6qX0zoCOti7M0fLrnpCPtuMPnobmvDsBknLw1d54oIPs5aULNUp55kbg9gL8OsWnhSftXHpvDNVUv0pEizSKVVrpfPJhxt71AVR2sJbco3Z4gYj5LlvuCvYNU3oiktDwFXxBmE-8ULZbPA1tepb1T5hBHBm2pbGnlCctks-6kcuuiWjSG_HgKIjx0_VMWQom6bYEJ52lcWTAg?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,duplicate_name,unique,recovered_parser_used,
157,فندق ابونواس,فندقابونواس,Point,13.0914425,32.86352,13.0914425,32.86352,0,valid,available,,no_image,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
158,فندق احواص,فندقاحواص,Point,13.1790752,32.8954197,13.1790752,32.8954197,0,valid,available,,no_image,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
159,فندق الانوار,فندقالانوار,Point,12.7337333,32.748233,12.7337333,32.748233,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5q60kOoX9rrOdN1CaLI03_o3gToe36pWekIcNylKFESkGQDohCvOJCczeapcwEoVG8j-15UfB1LEMar6zyKcxgdw-WPPNSf7fhn9lAjiq1yAmtTDqzHcHF8Fl6miSJCixxWxP4YqTOBqsEnAGrPQifmknP8LyB70qftY9TEGHCnr64_0zTvtauwiBwODtgiRdF5ekBoyPQ3_gw341sEn5XlfIJkUFWWiccKWqpCLmIf9QA95_5qvBdtRw?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
160,فندق الأخوة,فندقالاخوه,Point,13.1740605,32.8916446,13.1740605,32.8916446,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR52MMYD3MM61bqPVdHLhJfHlEMb9AM68YhBqM7RDtcnv5h8M4UiZjKRCtdZ3MoUwCU8EYox9i3knkp5Q5tCHVaIbF2u0o9n8vd1n2fgwCKi_aYDYiXEzWsq2Xyf9UH1u2gy5sf3h8GB7HOjd5beFSWRcQk_k2C0cRQ_VPj2SiiU3-V0FAqdnwWlCeMwiJJv5liuCX5UA-dlG_q-iYwwgWn9piozgquEUs72Q77PZfQME5ZhmnndjK8t0rI?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
161,فندق الأصالة,فندقالاصاله,Point,13.1788459,32.8918811,13.1788459,32.8918811,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7g16-JpGA0KwwRFQVywPgQoSwxtWWTWkDqCK9V0Ua-P7XICzkBddlqbwLW_SjdWASCgw4DF3Lx0MtSn1B-Ss9M2CLQpd3IYCzPMyMKxm6LeoMxomNYJ4gIt5Q3a_ky_90iA6TBzrLvkMbefnt-jmNJM8ACPgxgI-JoBAQXsl7cNUAng3NGidjNMKxJdKCq4hHsjTbMkLiyi4536MeIhDvZSlYoxLxYbAwnXBdElel98IEoF8CThJF_GZ8?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
162,فندق الأصيل,فندقالاصيل,Point,13.1860743,32.8819303,13.1860743,32.8819303,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6-t_QQgAXzb4zXdaOfzangT_isfMv0S_QS5-B2tVpvyagSPJEWmqy1inpNjTJ5zOQJMiGu7LnZBZ8kdz7iCfvDgfkS7Qx4SnPeLerfQA2hqXAI7OOSRebEYvYomKX3MA2uPPmx4t8LVh3VnAUYkN3Iu5vUpx9MrG6iZVWtCs6ojrApxIzrgFBJbCDp8578rif4W1ukht6pLt_P02n5EyVPHUJYQQyxns6jmmzos1z9HcjnWQ18suuOSJM?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
163,فندق الأندلس,فندقالاندلس,Point,13.1726487,32.8920769,13.1726487,32.8920769,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5Ph-iYfFK3JE-x4wcpt-cjKp4WGqGqcx9tXqZHWCmKF4mwUfZDYt71ikYsuNypPvo-kuhgOcO7H7Ny8HVrb1fo26hxNiYfQIj_w3Z1CY4NRsUF0w5ESsU4_TW7VWNWol0Z-KpGSPNX6xCwQ_m1X6GHACzOdZ2GdUlnOlByLoBU6q5P6bWxX0gW_Mq0Rund2XZrFSX-kUUmLdU1_ajIEIUcMjMpJarXdRp2OLoS103xyydDclnkN2C0Aok?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
164,فندق البركة,فندقالبركه,Point,15.0959067,32.3760478,15.0959067,32.3760478,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5TdPqgi8q6KSUZHOBWGbKXtGr2h2YICXvDL_xcFoa-KcAciy7K9lnEKkdTgR6VDndprKW8QcugPDpF2HW-bboAs3ufBUxumiHS2BVCCdImf34bpl7M1wRnywY6OGdcjICsy1b7vI8rIqG4ts_C21Aww2aye0rZXajSz9SAJaOxHDswlY-7XgbzkEdCDi3eJg2ab5uzxBQ6O6saTVC5vFzDRcX69dh8eHPGpksQ3ukqcxTbNLvSn_ahJww?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
165,فندق البستان,فندقالبستان,Point,13.0783524,32.8023006,13.0783524,32.8023006,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4q-C_VhbXyBkGlMWwtNESZ8W3G56ZMA_kKGTbQBaqxkUHbns07bFmCX8mwemT_UqUGUFZ32upBjovVhmbrMVe2t-WEs0nbnF3IlPIL-09BTkO6NRClsaOFW45sRalHxH0jUr1Ou5v2wlI978AyRdfzcXo15VWkm7pCbocIkD0lu22Uc7O2x8EkxtW9BvOrHNiFtLFsIvenV7KkFZ2TQ_yQgtISyN8SMEsSyNR4t1BgTtMRzc5ll_eA3n8?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
166,التاج للشقق الفندقية,التاجللشققالفندقيه,Point,15.0878259,32.3740071,15.0878259,32.3740071,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7VQ2AiL14v8JeuE7O5l-x9cBNAVGlb3DXvDU8a-sk0njXpGC3nB7Q0PeExtZ373nMa1gkgT1hknYiXj3h2rtHfuqZtbndhSg3YXTZgrJ-k3oG0OpEf9in5DG4Krwst8ovUHQfDwTti_N3ozlkUa_l9H2N4uKZVkWEiomxpJ6VYVBDnCy_Rp0NlMxmCc5E_oqKvndGBpDZpUIEcKwSHz_sXTiJWEpDFyhU3DxQ5Yj-czk_80DkHxaoTrPo?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
167,فندق التاجوري,فندقالتاجوري,Point,13.1783129,32.8958455,13.1783129,32.8958455,0,valid,available,,no_image,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
168,فندق الجبل,فندقالجبل,Point,15.095,32.371113,15.095,32.371113,0,valid,available,,no_image,#icon-1899-F9A825,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
169,فندق جوهرة صبراتة السياحي,فندقجوهرهصبراتهالسياحي,Point,12.4775131,32.7947757,12.4775131,32.7947757,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5edcHu3YKAFD_R3aIP0XYcO0CGTs-ZX-pc1-lnmN6Ch60EB739EZG9U8nXprvqS36PdwNS9QyEZRB2GMMoO3sfr9Rdg0JvzI48o3tSiz9XT50DIE1WCUpi3a9rp9MXtGrdA-rcH8s0cMQadeaHmwe8__-HEXDfCBg4z_dSCslA7F_KuCOkK0csuIx8RAWYErO1vawfE7yhf6se6ekffKwLPuC7Lfb9SvT0tQvq7eHtjleaLzH-gwduZuw?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
170,فندق الجوهرة الزاوية,فندقالجوهرهالزاويه,Point,12.726081,32.751953,12.726081,32.751953,0,valid,available,,no_image,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
171,فندق الحديقة,فندقالحديقه,Point,13.179292,32.891087,13.179292,32.891087,0,valid,available,,no_image,#icon-1899-006064,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
172,فندق الحمام السياحي,فندقالحمامالسياحي,Point,12.393222,32.734657,12.393222,32.734657,0,valid,available,,no_image,#icon-1899-0097A7,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
173,فندق الحياة,فندقالحياه,Point,13.176502,32.888706,13.176502,32.888706,0,valid,available,,no_image,#icon-1899-01579B,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
174,فندق الخان الطرابلسي,فندقالخانالطرابلسي,Point,13.176539,32.898502,13.176539,32.898502,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7vAPCAG9mTpVgogpD7vo47hANckVxJeEZPfOAPYfFVfRUpu3jCzNqXbLzY8p8uSZhBVgz7BJ5YmZnTwY1TOil4H6ENqAK-T83YCNHNPnN32Lgfn_tpls4yc2RI_Tu02Wsw2UPrd613C5igNhB84YRhFGRYDPfDADlDj57osO1qRXj1lcnGwbQsoN9CBbiy_OK-J062bLHnOmA3IrSthrzYUXVjh6X1P2Zx25D1v5YQk2AyIVBMo417UX8?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
175,فندق الخليج,فندقالخليج,Point,13.1756918,32.8891584,13.1756918,32.8891584,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7zBKscTgR5whupyduCMcGElNx59maiz0FATMn-TtmKm0w8lvObngofN-eHWti4Xsxe_IBwlbXjY-P0ccGiwBGzooagUnDvcwzkwq5B1Hkag6akVpJb5jZnGbcrW2fwzm2FEpn-5csVheHH_LeEaPj_chmkrUqhKqC6MEmLXuq23hy7NdRlDudFjJBUxSBReZg5Tdiz4Dc6CPIVi3d5kz_XhksXuQQGZrKwZ3a701o4kkyrRTVmGHLdAsM?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,duplicate_name,unique,recovered_parser_used,
176,فندق الخليل السياحي,فندقالخليلالسياحي,Point,12.485278,32.796391,12.485278,32.796391,0,valid,available,,no_image,#icon-1899-4E342E,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
177,فندق الدبلوماسي,فندقالدبلوماسي,Point,13.1736393,32.8891424,13.1736393,32.8891424,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5a4NTqFNC4YUzwQ9JLdHNuNY_dd4YS7MW6GjP86aAygSuXPWLLuO_aIe1VonO0GkgvCD4MImBKHDecxCU9EHg9SiovpHIZZ5OgXOtKpxQlDD1evq-oMV82L5qKorhJFW994LC6t9W38kz5K1kaj2wIv5CxqTu1u1Y1af9PSTFPJtXdnKkhJyfs2iIh7RIHb9EfRS6kwzkytds2SX07dSjtbQ6aeFUaNfUCZrYTHaoTbEezW2k2xs9ZAng?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
178,فندق الدوحة,فندقالدوحه,Point,13.171915,32.892017,13.171915,32.892017,0,valid,available,,no_image,#icon-1899-880E4F,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
179,فندق الديار,فندقالديار,Point,13.1744904,32.8915652,13.1744904,32.8915652,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7re8AJG6EnDFBbFmQ6kgVVBj5KXgeh4v4han2GX6T1NQRyqEmyVJA3gCNxYGEl6Fro-FJECaHK_ugQ27zinuM7A4aLi4Lkaz2V5e_0ttf6sG8esffVK0-HDyJFinVxWpjVafRpoeci8ZcuyfgDKqt_c7WWJaC9sb7yJp7HL6qTftbvNSdalHGPXNvT9GwSmvmuc4wAB9qLdJ3ZMjOLdrJXoIBI8xpKMczJghvH-LiQvvg9RVC4PNAqhWM?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
180,فندق الرابطة,فندقالرابطه,Point,13.0142817,32.1697271,13.0142817,32.1697271,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4UmUuLAjhwOzh5b5fSX18bF6DJPlzNxMLEENmmPqD9mszbiQXYlppJp5cPT08dZ5YInkFTtq2HAuxIcgawmEgi-q7nQ3zgZyMCYS9vjNJVkc-44z89_aTx52gIiWWtowIRlY3kX3wSp7F7-apK71AyZg-oOMQ3fhlInNptd-s9rj6_IGwF57hOHjggw3BW6jZymCB_rs8WnZJ_TCxS3YhjPTmJhApriedx-F1ENFdoKE-mV36x1-fWecw?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,duplicate_name,unique,recovered_parser_used,
181,فندق الرفيع,فندقالرفيع,Point,13.1725882,32.8935211,13.1725882,32.8935211,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR75UYQOUjNb1SdGkg4ORKOupMaNV-Q3Mr5Ln1cCjRNJA-KtBGSZttClAvb46wWszeyXl7-cGC1BEacYNI29RSe-HQlGnvIuQ9Zp84a2gkG7XDaRAhSDr2yQx0IM22_-2JOPPb9oiPVTWkLaVq4Ha7gTPLP4aHrrgxHBnQFVjEhFJnr1ILL6rqUZ88vt6QEfH2fucY4QmGQY_OUk_a_gIQiaJQ0wsRfaQb24lp6HI3hRlGjA2eKIgKh8DrM?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
182,فندق الريان,فندقالريان,Point,13.172645,32.89056,13.172645,32.89056,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6F0QoKUnbOHraxKSjZRzVHJyHoUDkLPnjgaBFb8Bc2_JfGQuDuQMeM-YCUC8ojouNA0rcUywqRoFH-AjEt6DWuVRnjl08QINsxv-uqTYiBZwcThIQGIRDM6XeI71G641e6HVbCbR6oRcdLJWlit3GNCdvdsqBUOVKPfyRedvEFBY255Wu2B_252g0Cy4QD5pHxgkXv3udjUmTFsl3qTU1HzwXPQqrB5a9eoxmiM7vRTVt2gnhzQDnAaUM?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
183,فندق الزهر,فندقالزهر,Point,13.179107,32.896046,13.179107,32.896046,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5Yg7MlCWDsPIx3r13pQ2x1qso4w5rC7neToHu4bs8fYVs99DsN1_ckcczyoARRCOHbELZmIruM_1quNw5xJ8cyl2B2Ws_2sLfnocTtC0N-8ySjqkF9P0brmob3shx4vVjQfomCMnEnzLRsZWbx9SHG60JLgYBGeww83BNoJPMU6e1CoqbOkhAPvgWkWFee8QTmEVYviCvndYxlxIpHfavOIqX7LQCwH5Zlnrv2MJ_7v_Oyck5jlABv4jE?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-A52714,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
184,فندق الزيتونة,فندقالزيتونه,Point,14.0148,31.756525,14.0148,31.756525,0,valid,available,,no_image,#icon-1899-3949AB,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
185,فندق السرايا,فندقالسرايا,Point,13.170639,32.888588,13.170639,32.888588,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7bBCFW34oDmHA1WgY7NAQ9VWdLBiI3656nASM6TAjLSSKQNSRnFBeLCcQlu3EAVrM1LbO3wF2kvxv7wmeFbHyrdgiGEK1Gar_5tsaV3baEviqZp4HNfU6XWIAwwZQOcr5DP_JHWk4Z6LW8NS8d0QqsVMMEeiuU46TXr_nDNnkp4CnljsxAHKJxmAUcbdOEJOjH-ayT14HWNQtZx-433qU8QGEWQUS11EO2c3NStEtiY3RbHx4c3h7bHyo?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-0288D1,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
186,فندق زوارة,فندقزواره,Point,12.098621,32.924809,12.098621,32.924809,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6oHG8bVhXMmbdaFXp64ZJNZODjB7yAOdejfAQzCrM1QW_-pKNWCjS6Hlm-ZN9yt--6z5z_Rf7F-JafsusiLVHkkk5xNtuISVe_QYSUxr3KN-IdaH1yDxd3yXwz1FC8opMkAPgeFrNCvlY1bxFzzhm0E7iRbZB0Y4YkXWWR4tqie0iBWYAAOIIWchmydxURVrlXCh2wjrR9M2A0ASSqfhC3OVruB1g1X4iUj0OqGDwJBYOODY57_bb5N60?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
187,فندق السندباد,فندقالسندباد,Point,13.1626912,32.8859872,13.1626912,32.8859872,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4EKbhI0X_1pj6qjNUgYIe5UAm4eyjeR1CyKpzXaOibvKlaedNp36Y_hsk65eoseGwlXEzuyJYYcUtA8_22ByN4EtDxlYuDukxkz0XUI4dUcyc1eJFL6ZA-fI2fGaslSo8BUvDBethnuytvH2fXS6BMuYt-kFwJDrMDcZHMrGE43VgUTTPHk1zxjTxDnC9yLB3yZa88HgVPTejGS37xeB78MQgf7EC6BW0DpAcGlv3jPpr_1JneIF-zNhw?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
188,فندق السهم,فندقالسهم,Point,13.17269,32.892365,13.17269,32.892365,0,valid,available,,no_image,#icon-1899-C2185B,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
189,فندق السياحي,فندقالسياحي,Point,13.174013,32.891529,13.174013,32.891529,0,valid,available,,no_image,#icon-1899-FFD600,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
190,فندق الشاطىء,فندقالشاطيء,Point,12.104337,32.930157,12.104337,32.930157,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6J3E1YvcRsMByYs1r8lW49Y1ky5VAsFipc7FDA_R2rE5IZawv1duEk2cOcdeDCanZSoFR2DSN5_4DMdFCCzQJXWXAoT_4uwmIqDeThevJXgYsuCV9_Ltb8X8peqLP45A-1A9DwwTJpPGtVejjTzcvUE-f7mqiS57NjO5MC8eC7UIY7n690Dr8eqZizU971_5bec9xMHEqK2m8SU3DvkTNs28m-d5y7z1Rlvd34CZFq-vUYv7AK3a6KQFg?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
